"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "threshold" "external_gene_name"
"1180" "ENSDARG00000041904" 1967.36782866234 1.95154326439533 0.174901491224866 9.15788347745188e-30 3.22704705693365e-28 TRUE "ankzf1"
"1181" "ENSDARG00000070568" 735.681985188334 1.95025937000208 0.201949761748369 6.31020640967644e-23 1.4649940228735e-21 TRUE "atad5a"
"1182" "ENSDARG00000071640" 15.7846448135414 1.94884389979502 0.887771928007884 0.00292068766866715 0.00763153644896924 TRUE "drd1a"
"1183" "ENSDARG00000042029" 595.980537331335 1.94736022419648 0.193191000391255 1.04229640949562e-24 2.71320335092107e-23 TRUE "mbd3b"
"1184" "ENSDARG00000077360" 3990.29314860631 1.94729773364779 0.169227319685955 1.77667441433908e-31 6.87270268909909e-30 TRUE "fthl30"
"1186" "ENSDARG00000008936" 1763.51338391923 1.94655547315075 0.167194753938018 3.74515546824979e-32 1.51430030662941e-30 TRUE "sec11a"
"1187" "ENSDARG00000042296" 1975.42209056865 1.94601416486779 0.167086048476719 3.63847471328557e-32 1.47547341338024e-30 TRUE "dlx5a"
"1188" "ENSDARG00000005675" 3198.52079500179 1.94521425989734 0.165403300462542 8.96081833972278e-33 3.7775918653775e-31 TRUE "sec61a1l"
"1189" "ENSDARG00000019969" 310.295404678164 1.94437709946261 0.24842854403587 6.83332180667001e-16 8.65793751506584e-15 TRUE "smarcd3b"
"1192" "ENSDARG00000008720" 90.6513079354488 1.94125530888995 0.361974988540973 1.16728764568226e-08 6.90082517021592e-08 TRUE "lmo3"
"1193" "ENSDARG00000059815" 39.8769975373737 1.94100996819234 0.593418147080025 0.000129211272543248 0.000435161067075675 TRUE "oaz2b"
"1194" "ENSDARG00000059081" 164.575473540871 1.94082822335694 0.281882990382999 8.29739515842196e-13 7.53238130786015e-12 TRUE "PRSS35"
"1195" "ENSDARG00000040036" 200.523963199086 1.94061617910893 0.276715677231571 3.25613510205683e-13 3.08959143273957e-12 TRUE "tcf19l"
"1196" "ENSDARG00000079328" 51.8588036512169 1.94034732243696 0.465265518247807 4.10922043738099e-06 1.7501626703697e-05 TRUE "pgbd4"
"1197" "ENSDARG00000044562" 4203.14061647736 1.94008944691573 0.150030572813249 4.84041256077589e-39 2.71936930417464e-37 TRUE "cycsb"
"1198" "ENSDARG00000077778" 859.119246445285 1.94001034245129 0.203010651050978 1.69460195524189e-22 3.79429186372957e-21 TRUE "adamts9"
"1200" "ENSDARG00000077620" 733.35699198047 1.93890386277187 0.197267626887065 1.22110395464116e-23 2.94607284248225e-22 TRUE "cdca7a"
"1201" "ENSDARG00000094557" 794.228541057162 1.93788973197272 0.223583485021549 6.47016167024746e-19 1.12636120541071e-17 TRUE "nupr1b"
"1202" "ENSDARG00000057110" 137.41669846958 1.9377970579303 0.310686336835763 6.60574634647498e-11 4.97848589274333e-10 TRUE "slc25a1a"
"1203" "ENSDARG00000078825" 345.656597767294 1.93694057268464 0.224016909498279 7.50955591511254e-19 1.30157803617567e-17 TRUE "bub1ba"
"1205" "ENSDARG00000039974" 1362.29193267796 1.93501814479629 0.178576377727151 3.36567189862952e-28 1.07519047954258e-26 TRUE "rai14"
"1207" "ENSDARG00000074372" 9.92717771406219 1.93437498495323 1.29966217818968 0.0110454977887338 0.0250493042049096 TRUE "elfn1b"
"1208" "ENSDARG00000089626" 1382.12979368726 1.93411564224527 0.191862853679915 9.39633869325665e-25 2.45287834860631e-23 TRUE "ptges3b"
"1211" "ENSDARG00000044695" 471.086836734161 1.93220176781346 0.198075927576532 2.56871457664539e-23 6.06994406964085e-22 TRUE "ccdc80l2"
"1215" "ENSDARG00000042182" 32.1595046171464 1.92660643098411 0.623618380638085 0.000239640790983965 0.000773671871766276 TRUE "drc1"
"1217" "ENSDARG00000042291" 373.301165971375 1.92463966822857 0.21673820211484 1.00905271259317e-19 1.87191781518373e-18 TRUE "dlx6a"
"1218" "ENSDARG00000014050" 200.715208573765 1.92383158902231 0.263909596914977 4.49543524700407e-14 4.63379493994313e-13 TRUE "ngfb"
"1219" "ENSDARG00000002217" 321.973731663387 1.92358768130139 0.222498065182577 8.06388537341104e-19 1.39416624960902e-17 TRUE "scocb"
"1220" "ENSDARG00000006368" 313.474089591995 1.92306299026699 0.223311208726714 1.08169323414752e-18 1.83801579792539e-17 TRUE "crlf1b"
"1222" "ENSDARG00000007436" 63.0412276775178 1.92166506411987 0.427934020959602 9.75212892107331e-07 4.5302385543448e-06 TRUE "avpr2aa"
"1223" "ENSDARG00000013961" 886.052605136785 1.92143333029012 0.209998529545225 7.97755587809068e-21 1.59649107771299e-19 TRUE "slc31a1"
"1224" "ENSDARG00000020676" 2180.35254520265 1.92083866695636 0.177688184109177 4.42580896326159e-28 1.40414239238782e-26 TRUE "dpp3"
"1225" "ENSDARG00000037318" 6935.5594655032 1.92012064986927 0.182659685413263 1.13305631558965e-26 3.33145018820452e-25 TRUE "ddost"
"1226" "ENSDARG00000005989" 1517.50493874127 1.91993385467566 0.168320726771771 5.64021819920407e-31 2.12540304031775e-29 TRUE "rgl1"
"1228" "ENSDARG00000043257" 3830.03834760584 1.91770269147268 0.195043522795782 1.2018385730925e-23 2.90212057183462e-22 TRUE "ckbb"
"1229" "ENSDARG00000039034" 5782.70226152241 1.91733217012626 0.169847880943173 2.21516731667526e-30 8.08346365875557e-29 TRUE "marcksl1a"
"1230" "ENSDARG00000056160" 2907.42833460068 1.91722624251837 0.190993313227227 1.28165544924475e-24 3.32067455357641e-23 TRUE "hspd1"
"1232" "ENSDARG00000094773" 25.4469016502409 1.91451994637245 0.663857280277806 0.000482239395181314 0.00147034175785302 TRUE "BX248385.1"
"1233" "ENSDARG00000089593" 58.3365040809032 1.91345696253169 0.479882079525231 8.56851782883782e-06 3.48746860110685e-05 TRUE "pcdh2ab11"
"1234" "ENSDARG00000006862" 354.024275717025 1.91262369941298 0.225719264607228 3.43689572872612e-18 5.52476500281645e-17 TRUE "kifap3b"
"1236" "ENSDARG00000057099" 405.746030951846 1.91221732521399 0.243929030063384 6.22310950106056e-16 7.92102315491151e-15 TRUE "papss1"
"1237" "ENSDARG00000074322" 398.570928280482 1.90903407932924 0.320111421117685 3.32154529270052e-10 2.3284444437339e-09 TRUE "si:ch211-194m7.3"
"1238" "ENSDARG00000055026" 1916.92822776105 1.90887510193731 0.168453629583428 1.40277619463676e-30 5.15287695793823e-29 TRUE "ptch2"
"1240" "ENSDARG00000002235" 12991.5595409114 1.90736918391268 0.17064291388208 7.68892250788306e-30 2.72676167350624e-28 TRUE "mmp14a"
"1241" "ENSDARG00000010145" 338.62697619765 1.90520536107113 0.229169430800935 1.4094740111277e-17 2.13556902003303e-16 TRUE "tor4aa"
"1243" "ENSDARG00000021137" 992.129170558435 1.9048554848133 0.170465382340262 7.99224921205024e-30 2.82348630645607e-28 TRUE "adgrv1"
"1244" "ENSDARG00000090904" 49.1686600223731 1.9048347012508 0.497358733957042 1.76420936698831e-05 6.8436003974055e-05 TRUE "CABZ01046895.1"
"1245" "ENSDARG00000092119" 483.414170293265 1.90328009586034 0.232120841806133 3.39282842714478e-17 4.94065031265137e-16 TRUE "si:ch211-235f12.2"
"1246" "ENSDARG00000008450" 152.031064816534 1.90265696552778 0.28795932406286 5.90849949951301e-12 4.92766367473689e-11 TRUE "pcolce2a"
"1247" "ENSDARG00000055659" 268.49760200876 1.90193337876382 0.236203914420214 1.21040911793245e-16 1.66046069040986e-15 TRUE "gpr161"
"1248" "ENSDARG00000044299" 2244.08745408055 1.9009772416862 0.185374231738529 1.64018765493839e-25 4.49784925532956e-24 TRUE "lmnb1"
"1249" "ENSDARG00000045594" 35.0089031058619 1.90024604642496 0.557825387616609 8.75161281661991e-05 0.000303751153110177 TRUE "shisal1a"
"1250" "ENSDARG00000086457" 497.250480086 1.89939362851567 0.205178483483829 3.16891153202587e-21 6.51107883549855e-20 TRUE "tnfaip8l1"
"1251" "ENSDARG00000032435" 293.370422463294 1.8991270632281 0.227044596058353 9.02188979248693e-18 1.3920851341644e-16 TRUE "itga9"
"1253" "ENSDARG00000036987" 1340.30980865121 1.89668498162675 0.182974115077531 5.24843215459912e-26 1.48030372083434e-24 TRUE "has2"
"1254" "ENSDARG00000036279" 8705.36996315924 1.89595884402899 0.145022871695709 1.6390342469145e-39 9.53704444050228e-38 TRUE "lamc1"
"1255" "ENSDARG00000009949" 125.955862938907 1.89516714732664 0.319958130866073 4.78244268323377e-10 3.30487312868079e-09 TRUE "fndc4b"
"1256" "ENSDARG00000076895" 1234.48777056277 1.89506762043833 0.169518520128913 7.74220632396797e-30 2.74214691246728e-28 TRUE "flrt3"
"1258" "ENSDARG00000052494" 950.532570833245 1.89394583945417 0.208812902664509 1.79957344955956e-20 3.50511855361822e-19 TRUE "pcdh18b"
"1259" "ENSDARG00000090480" 156.64938516757 1.89273805036294 0.288879205887061 8.68292518467585e-12 7.10041272040056e-11 TRUE "ccdc17"
"1260" "ENSDARG00000075116" 447.887267049511 1.89141543288247 0.236197114198005 1.63963959520757e-16 2.21419297262135e-15 TRUE "sall2"
"1261" "ENSDARG00000076296" 304.412453962265 1.89029573114207 0.223694545602589 4.39279181677504e-18 6.98033017494082e-17 TRUE "triqk"
"1263" "ENSDARG00000063333" 1502.57448724162 1.89020444771703 0.165423098329356 4.62480545730727e-31 1.7475202830974e-29 TRUE "nup210"
"1265" "ENSDARG00000054162" 1232.35846280535 1.88938366754803 0.185612957342001 3.7420428711067e-25 1.0082039046794e-23 TRUE "nfatc4"
"1266" "ENSDARG00000056125" 198.266631389678 1.88831009832682 0.271712320354475 5.41908659336814e-13 5.02837967848630e-12 TRUE "myct1a"
"1267" "ENSDARG00000077285" 126.924744814422 1.88823108278634 0.316786999149541 3.81885888049488e-10 2.65956586404492e-09 TRUE "scarf1"
"1268" "ENSDARG00000095671" 35.6588274982822 1.88640096480269 0.584792860936164 0.000158244626962719 0.000525103691357593 TRUE "si:ch211-221n20.2"
"1269" "ENSDARG00000029124" 1633.1972336241 1.88619395882462 0.164879368734985 4.03708581857702e-31 1.5275295890318e-29 TRUE "adamts15a"
"1270" "ENSDARG00000005789" 3517.20980753644 1.88569543084292 0.161091568668313 1.80489426412273e-32 7.48355635230648e-31 TRUE "enpp1"
"1271" "ENSDARG00000011376" 1643.14880348786 1.88365453266404 0.165975839286806 1.15313976724554e-30 4.25279788727026e-29 TRUE "dnase1l4.2"
"1272" "ENSDARG00000041723" 263.153286138938 1.88246677033241 0.258283319364306 4.59298759229345e-14 4.72906978973054e-13 TRUE "TUBB4B"
"1273" "ENSDARG00000077946" 1300.60471868266 1.88234595691681 0.18197765797741 6.63772575345079e-26 1.86455466727512e-24 TRUE "smarcc2"
"1276" "ENSDARG00000092798" 26210.0041764852 1.88143697585992 0.159758175957196 7.99081807278484e-33 3.38412367220064e-31 TRUE "ppib"
"1277" "ENSDARG00000052695" 594.929199149884 1.8810526557852 0.188296688884552 2.57775469292607e-24 6.56817587212266e-23 TRUE "nr2f1a"
"1278" "ENSDARG00000091726" 4277.25284909676 1.88085166314227 0.163157372748297 1.43107408313341e-31 5.57474808446499e-30 TRUE "aebp1"
"1279" "ENSDARG00000075445" 3570.6004000891 1.88053708118095 0.155032334429812 1.11511261951618e-34 5.13898073589676e-33 TRUE "psmb5"
"1280" "ENSDARG00000057586" 654.564131232249 1.87853542894577 0.186159845560093 9.03831914100765e-25 2.36610893429574e-23 TRUE "sall3b"
"1283" "ENSDARG00000074064" 277.363509143723 1.87686214656866 0.242928280332161 1.73463752258904e-15 2.10998047708162e-14 TRUE "rem2"
"1284" "ENSDARG00000092134" 222.043881381482 1.87668553727638 0.259904517815177 7.7517167002302e-14 7.79590767778779e-13 TRUE "rad54b"
"1285" "ENSDARG00000089009" 718.779561524793 1.87662448306598 0.182006798711 9.89252445065515e-26 2.73993249709796e-24 TRUE "frmpd1b"
"1287" "ENSDARG00000011661" 728.130284861293 1.87573092779306 0.263778469773497 1.63183192340509e-13 1.59143833741376e-12 TRUE "twf1b"
"1288" "ENSDARG00000062429" 20.8677731353937 1.87502735811208 0.751569527956233 0.00147912218343463 0.00410493458062013 TRUE "trim109"
"1289" "ENSDARG00000091043" 95.73210909474 1.87351329952684 0.392840244201192 2.51512587673541e-07 1.26450247609259e-06 TRUE "pcdh2ab6"
"1290" "ENSDARG00000044090" 1606.29877784716 1.87346520896055 0.203613479513897 5.2014990273717e-21 1.05697665855549e-19 TRUE "zmpste24"
"1291" "ENSDARG00000012450" 1294.78631970453 1.87303332448725 0.169093254360475 2.42892454375825e-29 8.33629778047984e-28 TRUE "vmp1"
"1292" "ENSDARG00000079850" 1702.32839919252 1.87230416709707 0.195525711465716 1.53743493610411e-22 3.45635839490874e-21 TRUE "dchs1b"
"1293" "ENSDARG00000005185" 1722.75521793824 1.87180121632731 0.175341250439976 2.01404148543371e-27 6.17750908328433e-26 TRUE "cpn1"
"1294" "ENSDARG00000025889" 2001.9147441109 1.87075058034437 0.160736594985717 3.96425795478707e-32 1.60055470224107e-30 TRUE "usp14"
"1296" "ENSDARG00000086292" 947.669096340588 1.86959856502008 0.171732896584889 2.02474111616316e-28 6.56665745835726e-27 TRUE "st6galnac"
"1297" "ENSDARG00000038559" 6723.87286589631 1.86928649409118 0.232453726635448 1.03219415001219e-16 1.42515859286579e-15 TRUE "h1-0"
"1298" "ENSDARG00000070472" 5519.07046513473 1.86844787237812 0.153984185369355 1.06105583284409e-34 4.90618754629093e-33 TRUE "arf5"
"1301" "ENSDARG00000056167" 1384.39721198742 1.86735930700011 0.169342529709328 4.36795413846523e-29 1.47715782384703e-27 TRUE "hspe1"
"1302" "ENSDARG00000080838" 61.1839247583825 1.86667188878323 0.430697245977577 2.08349091968886e-06 9.23155463167852e-06 TRUE "dre-mir-152"
"1303" "ENSDARG00000085665" 34.4803086885444 1.86585684057073 0.56586914026469 0.000131382772606278 0.000441883260822838 TRUE "CU138532.1"
"1304" "ENSDARG00000054313" 21.947217260614 1.86445240150499 0.725782835755404 0.00124387761344705 0.00350974717396526 TRUE "zp3f.2"
"1305" "ENSDARG00000001873" 3330.76193879856 1.86426381956432 0.149981502411203 3.18371478129937e-36 1.58881708644412e-34 TRUE "phgdh"
"1306" "ENSDARG00000074282" 642.883926720319 1.86416568404905 0.207511797484618 3.94512189262361e-20 7.50983100068702e-19 TRUE "si:ch73-12o23.1"
"1307" "ENSDARG00000021899" 510.375409327333 1.86406849653758 0.200127450060125 1.82933846934497e-21 3.82971939421373e-20 TRUE "b4galt7"
"1308" "ENSDARG00000039949" 386.341238285625 1.86403190903695 0.222159226772706 7.30023793717949e-18 1.13592522553966e-16 TRUE "fibina"
"1309" "ENSDARG00000018516" 1030.37833436498 1.86344461204191 0.190385173808646 1.89453079305205e-23 4.51962268519919e-22 TRUE "stk38b"
"1311" "ENSDARG00000054155" 9086.6045929185 1.86253581502183 0.15316542535421 7.74717413129937e-35 3.61234818038045e-33 TRUE "pcna"
"1313" "ENSDARG00000078266" 1470.6415515702 1.86210650063638 0.163867540433621 9.39762360298551e-31 3.49377155613275e-29 TRUE "twist2"
"1314" "ENSDARG00000055791" 35.8806881080949 1.86042262183368 0.596021600523162 0.000237279347915566 0.000766673600002032 TRUE "zgc:158423"
"1315" "ENSDARG00000096489" 945.206255729149 1.86003782638878 0.183065154505016 4.53611542706613e-25 1.21388201916377e-23 TRUE "BX248324.1"
"1316" "ENSDARG00000078492" 147.36902536243 1.85979401944921 0.338094149778964 5.27278438749697e-09 3.25184389179478e-08 TRUE "swi5"
"1317" "ENSDARG00000037593" 948.356606182682 1.85921974002807 0.172604311387251 7.3258848106194e-28 2.31099124828845e-26 TRUE "prickle2b"
"1318" "ENSDARG00000002002" 381.87929852027 1.85691504495485 0.219789402893542 4.64727493595683e-18 7.35938101207527e-17 TRUE "lmcd1"
"1319" "ENSDARG00000002613" 442.664485654133 1.85656990400852 0.227148745037707 4.39582907323942e-17 6.32474170605259e-16 TRUE "rpa3"
"1321" "ENSDARG00000078527" 60.5227350938538 1.85582732401443 0.462963612498778 8.29841944184034e-06 3.38200887699606e-05 TRUE "lingo4b"
"1322" "ENSDARG00000023694" 3674.2259598198 1.85472371160896 0.15100981668188 1.7876672671084e-35 8.62596172423369e-34 TRUE "spon1b"
"1324" "ENSDARG00000059693" 2158.00404630364 1.8538387521143 0.165088444398636 5.01658711763012e-30 1.79979810099743e-28 TRUE "adam19a"
"1325" "ENSDARG00000036678" 192.581507465204 1.85285044811704 0.287192790925349 1.60981978031923e-11 1.28678725701304e-10 TRUE "trmt10a"
"1326" "ENSDARG00000012199" 1315.8419702887 1.85182512970484 0.220626538104999 6.98502565257878e-18 1.08932576294749e-16 TRUE "gpt2"
"1327" "ENSDARG00000079752" 10715.5616754523 1.85172393292185 0.173830322045003 2.85432565247077e-27 8.64948113747078e-26 TRUE "col6a4a"
"1328" "ENSDARG00000089874" 68.9727392450178 1.85091732522464 0.438846164891917 3.38230064613164e-06 1.45918350460916e-05 TRUE "pcdh2ab9"
"1329" "ENSDARG00000018896" 388.37574638142 1.85076759630395 0.209912341919663 1.7971448962569e-19 3.2747054073439e-18 TRUE "mmp24"
"1330" "ENSDARG00000038541" 156.132260355489 1.85074613556884 0.39802375752604 4.6508128144452e-07 2.25395559967959e-06 TRUE "ccr12a"
"1331" "ENSDARG00000012274" 1228.56293254836 1.85067549787246 0.223633037034931 1.89086080712621e-17 2.83700822182962e-16 TRUE "eif4e1c"
"1332" "ENSDARG00000076010" 477.015850449655 1.84994167340362 0.196648627958603 8.00107281630317e-22 1.72187811805088e-20 TRUE "twist1b"
"1334" "ENSDARG00000043982" 120.030082126049 1.84610861536498 0.324702018786533 1.93951449795509e-09 1.25393867996877e-08 TRUE "tube1"
"1336" "ENSDARG00000059746" 6695.47505822954 1.84564583686722 0.216461112913934 2.30466796103102e-18 3.75926905280779e-17 TRUE "plod1a"
"1337" "ENSDARG00000056502" 27.6576531758105 1.84555154839368 0.651366436218647 0.000579612308200898 0.00174191863066843 TRUE "si:ch73-334d15.4"
"1338" "ENSDARG00000095444" 92.8024982540486 1.84532581828333 0.356009915382896 3.33504199342753e-08 1.86909465989402e-07 TRUE "si:dkey-112g5.16"
"1340" "ENSDARG00000004692" 1081.54825581717 1.84385055685123 0.177724795688525 4.93455441244544e-26 1.39461585266838e-24 TRUE "nabp1a"
"1341" "ENSDARG00000031095" 7056.07469719947 1.84381503563714 0.162717990099162 1.68374097151745e-30 6.17676472690316e-29 TRUE "veph1"
"1342" "ENSDARG00000081126" 20.3477210885716 1.84326914633522 0.746766145038542 0.00164889187640103 0.00453293878914932 TRUE "CR788281.1"
"1343" "ENSDARG00000092467" 2308.41481440082 1.8428424802376 0.196525415009728 1.02917544818384e-21 2.19269787602676e-20 TRUE "si:ch73-46j18.5"
"1344" "ENSDARG00000015759" 2380.83001725068 1.8426244372368 0.177698217336141 5.40487884427056e-26 1.52287822329361e-24 TRUE "tspan7"
"1345" "ENSDARG00000008237" 3940.53126720894 1.84245267124912 0.186436293099562 7.68912764102527e-24 1.88298645688309e-22 TRUE "sars1"
"1347" "ENSDARG00000044622" 166.467784744071 1.84082043403722 0.286782270845951 2.06964881200714e-11 1.64061428580887e-10 TRUE "polq"
"1348" "ENSDARG00000040190" 703.864565239039 1.84036682290933 0.242053393673751 4.47402496587605e-15 5.1783146460455e-14 TRUE "qdpra"
"1349" "ENSDARG00000010481" 6150.33467227586 1.83932169217002 0.151986634102633 1.10978747409799e-34 5.12296394501535e-33 TRUE "bzw1a"
"1350" "ENSDARG00000090685" 47.5796441649298 1.83920042067922 0.476809254882903 1.65718398087355e-05 6.45424750569083e-05 TRUE "tmem241"
"1351" "ENSDARG00000054454" 436.773245747976 1.83906184150619 0.204088307269224 3.1362406095638e-20 6.01971283181486e-19 TRUE "epha4a"
"1352" "ENSDARG00000053554" 224.710497131748 1.8379610467962 0.254109510842284 7.22813139941048e-14 7.28786149870666e-13 TRUE "wdr76"
"1353" "ENSDARG00000095519" 18.8812557699247 1.83614239598284 0.782603241695829 0.00226292702031126 0.00605743594100329 TRUE "BX950188.3"
"1354" "ENSDARG00000095843" 924.438838477808 1.83570956808677 0.207870797807439 1.64277263910115e-19 3.00925091171855e-18 TRUE "col24a1"
"1355" "ENSDARG00000024694" 4487.29371341383 1.83565043527302 0.147313147162013 1.89316900072637e-36 9.49911264730406e-35 TRUE "myo1b"
"1357" "ENSDARG00000054438" 3267.35456790722 1.83428816668215 0.163144912179186 4.65553664328489e-30 1.67678021338181e-28 TRUE "fzd2"
"1358" "ENSDARG00000038563" 1340.46975551739 1.83351683837244 0.16900561075851 3.21256871683746e-28 1.02865336127453e-26 TRUE "pitrm1"
"1359" "ENSDARG00000029832" 44.7034257110007 1.83298244854089 0.51950606622863 5.93424110113023e-05 0.000211996228270352 TRUE "slc26a1"
"1361" "ENSDARG00000044304" 1452.45195597888 1.83174340277891 0.162937103395682 4.1393629178061e-30 1.49475794960203e-28 TRUE "prrc1"
"1362" "ENSDARG00000058839" 101.326982479418 1.8315481114222 0.352210415544098 2.97096197244665e-08 1.67283459546361e-07 TRUE "susd1"
